literal,pragmatic_aligned,pragmatic_uncertain,pragmatic_conservative,pragmatic_pedagogic
0.5622809781222619,0.9086265832928694,0.7590335475344654,0.9086265832928694,0.6505170976111109
1.2769904161327992,0.6565379073771125,0.9096000833935128,0.6565379073771125,1.0501339598009096
1.2769904161327992,1.2728234333016089,1.247969479997933,1.2728234333016089,1.2382587778661547
0.9591250798386617,-0.0242018682462104,0.3152246196344364,-0.0242018682462104,0.4942796458201978
0.5622809781222619,0.5002560538211717,0.6385798643138934,0.5002560538211717,0.648602126721862
0.5622809781222619,-0.13216865554329416,0.46537690572399004,-0.13216865554329416,0.593610230076907
0.24999999999999967,0.7550721442156776,0.6376132544257621,0.7550721442156776,0.4678558517609319
0.2500000000000001,0.5873924522920575,0.5177182051323899,0.5873924522920575,0.4020262709505843
0.2500000000000001,0.8278749708254108,0.7371669348408438,0.8278749708254108,0.5061205489829685
0.2500000000000001,0.6981880178623414,0.6018738587260324,0.6981880178623414,0.42670184410834366
-0.25000000000000067,0.29176315059868596,0.10838007842011027,0.29176315059868596,-0.14102004436714977
0.5000000000000002,1.0663995119602765,1.0080366601800708,1.0663995119602765,0.7775935398549836
0.24999999999999967,0.4501909696753,0.4472785475061992,0.4501909696753,0.44123687052624394
0.5000000000000002,1.2730557265430469,1.2586545127128808,1.2730557265430469,1.0753149879953703
-4.440892098500626e-16,0.30365149500877237,0.2368496698065667,0.30365149500877237,0.12445532456096103
-0.24999999999999944,0.6365278632715232,0.3899046292173862,0.6365278632715232,-0.01789150014851426
0.2500000000000001,0.43704058511078114,0.4203747011967991,0.43704058511078114,0.37396023146427815
1.2769904161327992,1.59845763207003,1.558667739345033,1.59845763207003,1.4365520591777916
1.2769904161327992,1.3719304511161272,1.4875315453603595,1.3719304511161272,1.38620641134706
1.2769904161327992,1.2728234333016089,1.247969479997933,1.2728234333016089,1.2382587778661547
0.75,0.9789881478599456,1.0605379523254372,0.9789881478599456,1.1982973251566957
1.2769904161327992,1.0038189955348211,1.0808646539730422,1.0038189955348211,1.140161456222161
1.2769904161327992,0.9007397189308952,1.1922779893553936,0.9007397189308952,1.2538553745244223
0.75,1.2224977641454957,1.2684557123103044,1.2224977641454957,1.3192942424350642
1.2769904161327992,1.3986877826936115,1.3791365514648464,1.3986877826936115,1.3225305586030307
0.2500000000000001,0.731486312297601,0.6550280402758784,0.731486312297601,0.48666859834785936
1.2769904161327992,1.4711762241841004,1.4697347907984932,1.4711762241841004,1.3743678290989438
0.2500000000000001,0.6981880178623414,0.6018738587260324,0.6981880178623414,0.42670184410834366
0.75,1.463739579107465,1.452377690201164,1.463739579107465,1.3715075173813442
0.75,0.9855108113268163,1.0727482681612615,0.9855108113268163,1.2049663489430265
0.5000000000000002,0.6466153899072038,0.6522760007090551,0.6466153899072038,0.6447895289745599
-4.440892098500626e-16,0.1685399640132756,0.12483867103701046,0.1685399640132756,0.04990957538938556
0.2500000000000001,0.8345827116065646,0.6572027348320632,0.8345827116065646,0.4380734727559472
0.24999999999999967,0.7550721442156776,0.6376132544257621,0.7550721442156776,0.4678558517609319
0.2500000000000001,0.5873924522920575,0.5177182051323899,0.5873924522920575,0.4020262709505843
0.24999999999999967,1.0147347981497112,0.8964355673009468,1.0147347981497112,0.6149720495681723
0.5000000000000002,0.6569542784314213,0.6455008008577902,0.6569542784314213,0.6224768645203473
0.75,1.3532299598338104,1.368115895103352,1.3532299598338104,1.3579495948668239
0.9591250798386617,-0.0242018682462104,0.3152246196344364,-0.0242018682462104,0.4942796458201978
0.24999999999999967,0.45189292711967777,0.448100537804676,0.45189292711967777,0.44026523062702844
0.75,1.1577648252840733,1.2103870757553528,1.1577648252840733,1.2811018521665936
0.75,0.9618060921526422,1.097129123333111,0.9618060921526422,1.2489199586216082
0.2500000000000001,0.6994208655403715,0.6041957213915314,0.6994208655403715,0.4469173623528705
0.24999999999999967,0.5384520629459473,0.5215564413815281,0.5384520629459473,0.48378539768317036
0.75,0.9312043984465403,1.0212763373342824,0.9312043984465403,1.1652019649717524
0.75,1.3538043976470595,1.3548824102479935,1.3538043976470595,1.3011448017183058
0.5622809781222619,0.9410871328943897,0.8150399762969273,0.9410871328943897,0.7074915253741497
0.4335173853154014,0.05742728865493252,0.45340574918491705,0.05742728865493252,0.44494859235332185
0.4335173853154014,-1.1102230246251565e-16,0.40538353371102687,-1.1102230246251565e-16,0.40622230149357497
0.4335173853154014,-0.006183911567203437,0.0843905717820842,-0.006183911567203437,0.17568298285264028
0.4335173853154014,-0.045530925835224334,0.10978388959011154,-0.045530925835224334,0.22280418208366848
1.2769904161327992,1.1771858491208462,1.3533579071964776,1.1771858491208462,1.3032516555511577
1.2769904161327992,0.449659238574819,0.9961697364856366,0.449659238574819,1.1346842577424403
-0.4335173853154018,-0.36527244148335275,-0.3851709930776548,-0.36527244148335275,-0.37761276545476263
0.5622809781222619,0.7963371053757462,0.7933015086267049,0.7963371053757462,0.7280081239709097
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
0.75,0.9312043984465403,1.0212763373342824,0.9312043984465403,1.1652019649717524
0.9591250798386617,0.43134462241297866,0.6117189139827538,0.43134462241297866,0.7045433729292824
0.75,1.3532299598338104,1.368115895103352,1.3532299598338104,1.3579495948668239
0.75,1.2730557265430469,1.3804099444373996,1.2730557265430469,1.4303323548790539
0.9591250798386617,1.133522298153097,0.9433568859083525,1.133522298153097,0.7825417928260207
0.75,1.4738926561620396,1.4804366923222436,1.4738926561620396,1.4152562365491077
0.75,1.3538043976470595,1.3548824102479935,1.3538043976470595,1.3011448017183058
0.9591250798386617,1.396919630271303,0.9568387542239954,1.396919630271303,0.7617642007504543
0.9591250798386617,0.7547368793369398,0.7827579233950479,0.7547368793369398,0.7282658414663731
0.4335173853154014,0.6675179023191334,0.6243119265327174,0.6675179023191334,0.5105892873129466
1.2769904161327992,0.9412317263409364,1.1487679755840703,0.9412317263409364,1.2003561866973846
0.6384952080663998,0.40240678702413113,0.4496339717562493,0.40240678702413113,0.5037032107205248
1.2769904161327992,1.1611380992354716,1.187189108283907,1.1611380992354716,1.1964809037382382
1.2769904161327992,0.9409090552566967,1.1148360697418942,0.9409090552566967,1.1711238791585912
0.75,-0.03458924017373077,1.0266667402828433,-0.03458924017373077,1.243043605339512
0.75,0.6365278632715229,0.8703851780194883,0.6365278632715229,1.1550007839923522
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.5000000000000002,0.837303620190442,0.8203741137331042,0.837303620190442,0.7412029345640614
0.5000000000000002,1.1991427063215396,1.1157685124335626,1.1991427063215396,0.8792687095800109
0.5000000000000002,1.0262591052279433,0.9211202064428858,1.0262591052279433,0.7349350467576201
0.4335173853154014,0.36965155982394926,0.37105097883207694,0.36965155982394926,0.33975503318821065
0.2500000000000001,0.6981880178623414,0.6018738587260324,0.6981880178623414,0.42670184410834366
-0.24999999999999944,0.6365278632715232,0.3899046292173862,0.6365278632715232,-0.01789150014851426
-4.440892098500626e-16,0.40708597825132964,0.2571997457063297,0.40708597825132964,0.0927793936019859
0.75,1.1766645283658055,1.1875199213958765,1.1766645283658055,1.2213225447370373
0.75,1.1803409518295795,1.200101278920699,1.1803409518295795,1.2359215558449423
0.75,1.468841085637236,1.436843909237046,1.468841085637236,1.371190424361758
0.5000000000000002,0.6466153899072038,0.6522760007090551,0.6466153899072038,0.6447895289745599
0.75,1.5714914230590855,1.5562478014159102,1.5714914230590855,1.469028805226894
-4.440892098500626e-16,0.62566900440476,0.47790094811330563,0.62566900440476,0.2371546509640473
0.5000000000000002,0.7795144848967834,0.7327018657701002,0.7795144848967834,0.6559559524515747
0.5000000000000002,1.0618387363441046,0.9130626683803245,1.0618387363441046,0.7239448969169672
0.24999999999999967,1.0681593958232323,0.932246399156813,1.0681593958232323,0.6650562618759904
0.75,1.1563818516057771,1.2058547799291017,1.1563818516057771,1.2698021784981293
0.5000000000000002,1.1611470136068234,1.107058598001357,1.1611470136068234,0.8781653667323306
0.5000000000000002,0.411669324907742,0.4593871570967617,0.411669324907742,0.5421753332694651
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.2500000000000001,0.9372399951335775,0.8209625950269638,0.9372399951335775,0.5743694141401317
1.2769904161327992,1.3986877826936115,1.3791365514648464,1.3986877826936115,1.3225305586030307
1.2769904161327992,1.4515752904558141,1.3948062582152287,1.4515752904558141,1.309047953657116
1.2769904161327992,1.0486791069412735,1.1630448359136845,1.0486791069412735,1.1920179245807798
1.2769904161327992,1.0038189955348211,1.0808646539730422,1.0038189955348211,1.140161456222161
0.24999999999999967,0.5384520629459473,0.5215564413815281,0.5384520629459473,0.48378539768317036
0.75,1.2730557265430469,1.3804099444373996,1.2730557265430469,1.4303323548790539
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
0.2500000000000001,0.731486312297601,0.6550280402758784,0.731486312297601,0.48666859834785936
0.24999999999999967,0.655790016796415,0.5651492658925453,0.655790016796415,0.4378078076861349
0.75,0.9312043984465403,1.0212763373342824,0.9312043984465403,1.1652019649717524
0.75,0.9789881478599456,1.0605379523254372,0.9789881478599456,1.1982973251566957
0.75,1.2730557265430469,1.3804099444373996,1.2730557265430469,1.4303323548790539
0.75,1.3538043976470595,1.3548824102479935,1.3538043976470595,1.3011448017183058
0.75,1.2224977641454957,1.2684557123103044,1.2224977641454957,1.3192942424350642
0.75,1.452924988605619,1.4555249005219524,1.452924988605619,1.3930862330865796
0.2500000000000001,0.731486312297601,0.6550280402758784,0.731486312297601,0.48666859834785936
0.5000000000000002,0.6569542784314213,0.6455008008577902,0.6569542784314213,0.6224768645203473
0.5000000000000002,0.6466234054661651,0.564033707336559,0.6466234054661651,0.5231389833010374
0.2500000000000001,0.6365278632715232,0.6293272563564395,0.6365278632715232,0.5376574939976843
0.75,1.201064558393159,1.2814600138564003,1.201064558393159,1.348088822252615
0.75,1.1563818516057771,1.2058547799291017,1.1563818516057771,1.2698021784981293
0.5000000000000002,0.837303620190442,0.8203741137331042,0.837303620190442,0.7412029345640614
-4.440892098500626e-16,0.62566900440476,0.47790094811330563,0.62566900440476,0.2371546509640473
0.24999999999999967,1.0681593958232323,0.932246399156813,1.0681593958232323,0.6650562618759904
0.75,1.5714914230590855,1.5562478014159102,1.5714914230590855,1.469028805226894
0.8670347706308046,-0.013897567340593858,0.37987666677499504,-0.013897567340593858,0.5333092220275807
0.9591250798386617,1.3072095411019675,1.1951718392337949,1.3072095411019675,0.951744364001859
1.2769904161327992,1.2728234333016089,1.247969479997933,1.2728234333016089,1.2382587778661547
0.5000000000000002,0.901592112033819,0.7543180164627014,0.901592112033819,0.6377204449063234
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
0.5000000000000002,0.6569542784314213,0.6455008008577902,0.6569542784314213,0.6224768645203473
0.2500000000000001,0.6994208655403715,0.6041957213915314,0.6994208655403715,0.4469173623528705
0.9591250798386617,1.1732130888390482,1.1022829672312102,1.1732130888390482,0.8880029815876465
0.4795625399193304,0.5228503450534879,0.5349852576684759,0.5228503450534879,0.4617674993701561
0.75,0.9431209280832827,1.0225716647940581,0.9431209280832827,1.160741862949311
0.24999999999999967,1.1075272325736105,0.9955438099882385,1.1075272325736105,0.7151885898869295
0.2500000000000001,0.911679954309315,0.7807151475867695,0.911679954309315,0.5347931694168693
0.5000000000000002,0.411669324907742,0.4593871570967617,0.411669324907742,0.5421753332694651
0.5000000000000002,0.7403663164472282,0.7328111213299453,0.7403663164472282,0.6948876874232994
0.24999999999999967,1.0681593958232323,0.932246399156813,1.0681593958232323,0.6650562618759904
0.75,1.201064558393159,1.2814600138564003,1.201064558393159,1.348088822252615
0.5000000000000002,1.2436590315977099,1.1491599942063053,1.2436590315977099,0.9176192677409029
0.5000000000000002,0.0,0.19202175122172394,0.0,0.4780418897244393
1.124561956244524,1.2662255111732634,1.2591771399883611,1.2662255111732634,1.2519234698582962
0.6384952080663998,0.4702124832382669,0.5691289794868205,0.4702124832382669,0.6004017714931297
0.4795625399193304,0.36313419291073445,0.3649582430267403,0.36313419291073445,0.33112226288077595
-0.24999999999999944,0.6365278632715232,0.3899046292173862,0.6365278632715232,-0.01789150014851426
0.75,1.1803409518295795,1.200101278920699,1.1803409518295795,1.2359215558449423
-4.440892098500626e-16,0.5629501116109513,0.3868235129249542,0.5629501116109513,0.16521683144728486
0.2500000000000001,0.8278749708254108,0.7371669348408438,0.8278749708254108,0.5061205489829685
-4.440892098500626e-16,0.40708597825132964,0.2571997457063297,0.40708597825132964,0.0927793936019859
0.5622809781222619,0.7963371053757462,0.7933015086267049,0.7963371053757462,0.7280081239709097
0.24999999999999967,0.7550721442156776,0.6376132544257621,0.7550721442156776,0.4678558517609319
0.4335173853154014,0.5002560538211717,0.5094956042600023,0.5002560538211717,0.44763905750810706
0.75,1.2730557265430469,1.3804099444373996,1.2730557265430469,1.4303323548790539
0.9591250798386617,1.133522298153097,0.9433568859083525,1.133522298153097,0.7825417928260207
0.9591250798386617,0.6975867654081946,0.7308378085688403,0.6975867654081946,0.7385027891936611
0.2500000000000001,0.41230619247164324,0.42418572139478805,0.41230619247164324,0.38253906601388626
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.9591250798386617,1.4711762241841004,1.3505272880163623,1.4711762241841004,1.0385086188050419
0.9591250798386617,1.4464026540198542,1.333301967552803,1.4464026540198542,1.0412935529554042
0.75,1.0507014459090491,1.0775382825683115,1.0507014459090491,1.155150476025302
0.75,1.1563818516057771,1.2058547799291017,1.1563818516057771,1.2698021784981293
0.75,1.3556787813590343,1.3443016134140282,1.3556787813590343,1.320795691881084
0.24999999999999967,1.0681593958232323,0.932246399156813,1.0681593958232323,0.6650562618759904
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.2500000000000001,0.9372399951335775,0.8209625950269638,0.9372399951335775,0.5743694141401317
0.5000000000000002,1.0476725435467682,0.8704444199871644,1.0476725435467682,0.6889882073835236
0.9591250798386617,1.2928348188959853,0.8948866983695316,1.2928348188959853,0.724610912690124
0.5000000000000002,1.2436590315977099,1.1491599942063053,1.2436590315977099,0.9176192677409029
0.2500000000000001,0.8782712492603916,0.7882296846031104,0.8782712492603916,0.5546439559527567
-4.440892098500626e-16,0.3162054912797919,0.21935905054858168,0.3162054912797919,0.09149738579218508
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.2500000000000001,0.6365278632715232,0.6293272563564395,0.6365278632715232,0.5376574939976843
1.2769904161327992,0.6454942217499962,1.0176847276615193,0.6454942217499962,1.1660083110125041
0.9591250798386617,1.3123078280612663,1.077536347131005,1.3123078280612663,0.8714406145157785
0.24999999999999967,1.1075272325736105,0.9955438099882385,1.1075272325736105,0.7151885898869295
0.5000000000000002,0.837303620190442,0.8203741137331042,0.837303620190442,0.7412029345640614
0.9591250798386617,0.4051460693119058,0.6766342617481944,0.4051460693119058,0.7219038563665597
0.75,1.5714914230590855,1.5562478014159102,1.5714914230590855,1.469028805226894
1.2769904161327992,1.353974336049001,1.4826750537316435,1.353974336049001,1.3841728205844213
-4.440892098500626e-16,0.46653352105384566,0.3190101032447562,0.46653352105384566,0.13789799996496688
1.2769904161327992,0.9412317263409364,1.1487679755840703,0.9412317263409364,1.2003561866973846
0.9591250798386617,0.4051460693119058,0.6766342617481944,0.4051460693119058,0.7219038563665597
-4.440892098500626e-16,0.62566900440476,0.47790094811330563,0.62566900440476,0.2371546509640473
0.5000000000000002,0.411669324907742,0.4593871570967617,0.411669324907742,0.5421753332694651
0.5000000000000002,1.2436590315977099,1.1491599942063053,1.2436590315977099,0.9176192677409029
0.5000000000000002,0.837303620190442,0.8203741137331042,0.837303620190442,0.7412029345640614
0.5000000000000002,0.7795144848967834,0.7327018657701002,0.7795144848967834,0.6559559524515747
0.9591250798386617,1.3932239101137636,1.1658897747140728,1.3932239101137636,0.9315713412378018
0.5000000000000002,0.7403663164472282,0.7328111213299453,0.7403663164472282,0.6948876874232994
0.5622809781222619,0.660421742052427,0.692787615612388,0.660421742052427,0.6797043384376917
0.2500000000000001,0.8278749708254108,0.7371669348408438,0.8278749708254108,0.5061205489829685
0.8670347706308046,0.3958744359016169,0.6043214224111854,0.3958744359016169,0.6817648312763723
0.4795625399193304,0.21526893127428726,0.29983655279839927,0.21526893127428726,0.35217001923113256
0.4335173853154014,0.20907813456776891,0.22997230255942858,0.20907813456776891,0.2760490028864764
0.75,1.463739579107465,1.452377690201164,1.463739579107465,1.3715075173813442
-0.4335173853154018,-0.39545957888649746,-0.3071130326076283,-0.39545957888649746,-0.29991291444137547
0.4335173853154014,0.4071321302492368,0.3698322368581509,0.4071321302492368,0.34495072898042156
1.124561956244524,1.2662255111732637,1.2739259628533528,1.2662255111732637,1.2668892055786258
-4.440892098500626e-16,0.40708597825132964,0.2571997457063297,0.40708597825132964,0.0927793936019859
0.75,1.463739579107465,1.452377690201164,1.463739579107465,1.3715075173813442
-4.440892098500626e-16,0.30365149500877237,0.2368496698065667,0.30365149500877237,0.12445532456096103
-4.440892098500626e-16,0.1685399640132756,0.12483867103701046,0.1685399640132756,0.04990957538938556
0.2500000000000001,0.8345827116065646,0.6572027348320632,0.8345827116065646,0.4380734727559472
0.24999999999999967,0.4501909696753,0.4472785475061992,0.4501909696753,0.44123687052624394
-0.49999999999999944,-1.0262591052279426,-0.9211202064428861,-1.0262591052279426,-0.7349350467576193
0.2500000000000001,0.5873924522920575,0.5177182051323899,0.5873924522920575,0.4020262709505843
0.75,1.1766645283658055,1.1875199213958765,1.1766645283658055,1.2213225447370373
-0.25000000000000067,0.29176315059868596,0.10838007842011027,0.29176315059868596,-0.14102004436714977
-0.4335173853154018,0.08432685646526622,-0.1291017227326025,0.08432685646526622,-0.23384691593814316
0.5622809781222619,0.7963371053757462,0.7933015086267049,0.7963371053757462,0.7280081239709097
0.5000000000000002,1.0262591052279433,0.9211202064428858,1.0262591052279433,0.7349350467576201
0.9591250798386617,0.5621606525944016,0.6423190108299004,0.5621606525944016,0.6972913594649525
1.2769904161327992,1.4651690883856217,1.5483820066475393,1.4651690883856217,1.4319741235610246
0.75,1.463739579107465,1.452377690201164,1.463739579107465,1.3715075173813442
0.9591250798386617,0.18013227349606747,0.3173777107729752,0.18013227349606747,0.46689109402475937
0.5000000000000002,0.6466153899072038,0.6522760007090551,0.6466153899072038,0.6447895289745599
0.5000000000000002,1.2730557265430469,1.2586545127128808,1.2730557265430469,1.0753149879953703
0.75,1.3538043976470595,1.3548824102479935,1.3538043976470595,1.3011448017183058
0.75,1.4738926561620396,1.4804366923222436,1.4738926561620396,1.4152562365491077
0.24999999999999967,1.1740796373998768,1.0045556560929243,1.1740796373998768,0.6935337827530339
0.2500000000000001,0.3563946270729743,0.36412916723955024,0.3563946270729743,0.3184025024942053
0.75,1.1577648252840733,1.2103870757553528,1.1577648252840733,1.2811018521665936
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
0.24999999999999967,0.5384520629459473,0.5215564413815281,0.5384520629459473,0.48378539768317036
0.75,0.9618060921526422,1.097129123333111,0.9618060921526422,1.2489199586216082
0.75,1.2224977641454957,1.2684557123103044,1.2224977641454957,1.3192942424350642
0.75,1.0507014459090491,1.0775382825683115,1.0507014459090491,1.155150476025302
0.2500000000000001,0.6994208655403715,0.6041957213915314,0.6994208655403715,0.4469173623528705
0.5000000000000002,1.0476725435467682,0.8704444199871644,1.0476725435467682,0.6889882073835236
0.2500000000000001,0.9372399951335775,0.8209625950269638,0.9372399951335775,0.5743694141401317
0.5000000000000002,0.837303620190442,0.8203741137331042,0.837303620190442,0.7412029345640614
0.75,1.1563818516057771,1.2058547799291017,1.1563818516057771,1.2698021784981293
0.5000000000000002,0.411669324907742,0.4593871570967617,0.411669324907742,0.5421753332694651
0.5000000000000002,1.2436590315977099,1.1491599942063053,1.2436590315977099,0.9176192677409029
0.9591250798386617,0.43134458955145716,0.6433164945433372,0.43134458955145716,0.7376039609005736
0.75,0.7470726992245533,0.8687129123910687,0.7470726992245533,1.093046206210928
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.5000000000000002,0.7403663164472282,0.7328111213299453,0.7403663164472282,0.6948876874232994
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.5000000000000002,1.399305207572407,1.2948189064833027,1.399305207572407,0.9706143848016044
0.75,1.4738926561620396,1.4804366923222436,1.4738926561620396,1.4152562365491077
0.2500000000000001,0.41230619247164324,0.42418572139478805,0.41230619247164324,0.38253906601388626
0.75,1.2730557265430469,1.3804099444373996,1.2730557265430469,1.4303323548790539
0.75,1.452924988605619,1.4555249005219524,1.452924988605619,1.3930862330865796
0.75,1.3538043976470595,1.3548824102479935,1.3538043976470595,1.3011448017183058
0.75,1.1577648252840733,1.2103870757553528,1.1577648252840733,1.2811018521665936
0.75,1.0507014459090491,1.0775382825683115,1.0507014459090491,1.155150476025302
0.9591250798386617,1.4464026540198542,1.333301967552803,1.4464026540198542,1.0412935529554042
0.4335173853154014,-0.3677024568591536,0.09635237751333181,-0.3677024568591536,0.27311104269419695
1.2769904161327992,0.914927350593838,1.2516141287407851,0.914927350593838,1.2315603379170559
0.5622809781222619,0.46415733612653065,0.632267535667124,0.46415733612653065,0.6577810162587816
0.5622809781222619,-0.13216865554329416,0.46537690572399004,-0.13216865554329416,0.593610230076907
0.75,1.4738926561620396,1.4804366923222436,1.4738926561620396,1.4152562365491077
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.4335173853154014,1.2930954397289482,1.0502126210041558,1.2930954397289482,0.7453009923243814
-0.5622809781222625,0.506964587320909,-0.1970477596484993,0.506964587320909,-0.4212633938399565
0.75,0.7470726992245533,0.8687129123910687,0.7470726992245533,1.093046206210928
0.2500000000000001,0.6365278632715232,0.6293272563564395,0.6365278632715232,0.5376574939976843
0.75,1.5796503812763234,1.5635264986650381,1.5796503812763234,1.4629025188201985
0.5000000000000002,0.7403663164472282,0.7328111213299453,0.7403663164472282,0.6948876874232994
0.5000000000000002,0.6466234054661651,0.564033707336559,0.6466234054661651,0.5231389833010374
0.5000000000000002,1.1611470136068234,1.107058598001357,1.1611470136068234,0.8781653667323306
-4.440892098500626e-16,0.3162054912797919,0.21935905054858168,0.3162054912797919,0.09149738579218508
0.2500000000000001,0.8782712492603916,0.7882296846031104,0.8782712492603916,0.5546439559527567
0.5000000000000002,0.7795144848967834,0.7327018657701002,0.7795144848967834,0.6559559524515747
0.75,1.3556787813590343,1.3443016134140282,1.3556787813590343,1.320795691881084
0.24999999999999967,1.0147347981497112,0.8964355673009468,1.0147347981497112,0.6149720495681723
0.5622809781222619,0.6627548247359099,0.6146086140817819,0.6627548247359099,0.593919364864125
0.5622809781222619,1.3107782254384652,1.0299378449278702,1.3107782254384652,0.8324378151876225
0.24999999999999967,0.4501909696753,0.4472785475061992,0.4501909696753,0.44123687052624394
0.5000000000000002,1.3021396838364947,1.1945555439807172,1.3021396838364947,0.8714525630993653
0.9591250798386617,1.1102230246251565e-16,0.8283145433826171,1.1102230246251565e-16,0.8160794699840689
0.4795625399193304,0.36313419291073445,0.3649582430267403,0.36313419291073445,0.33112226288077595
-0.4335173853154018,0.08432685646526622,-0.1291017227326025,0.08432685646526622,-0.23384691593814316
0.75,0.9855108113268163,1.0727482681612615,0.9855108113268163,1.2049663489430265
1.2769904161327992,1.3517910806248408,1.3401720002462434,1.3517910806248408,1.303202852828744
0.2500000000000001,0.731486312297601,0.6550280402758784,0.731486312297601,0.48666859834785936
0.5000000000000002,1.399305207572407,1.2948189064833027,1.399305207572407,0.9706143848016044
0.5000000000000002,0.901592112033819,0.7543180164627014,0.901592112033819,0.6377204449063234
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
1.2769904161327992,1.3597251292552972,1.3267219928947702,1.3597251292552972,1.2750577188947287
0.75,0.9312043984465403,1.0212763373342824,0.9312043984465403,1.1652019649717524
0.5000000000000002,0.9088362394105871,0.7577061383789578,0.9088362394105871,0.6362379160600521
0.75,1.0507014459090491,1.0775382825683115,1.0507014459090491,1.155150476025302
0.5000000000000002,1.4488295872403762,1.2940332255295532,1.4488295872403762,0.9553957612815023
0.75,0.9312043984465403,1.0212763373342824,0.9312043984465403,1.1652019649717524
0.24999999999999967,1.1740796373998768,1.0045556560929243,1.1740796373998768,0.6935337827530339
0.24999999999999967,0.655790016796415,0.5651492658925453,0.655790016796415,0.4378078076861349
0.5000000000000002,1.399305207572407,1.2948189064833027,1.399305207572407,0.9706143848016044
0.2500000000000001,0.6994208655403715,0.6041957213915314,0.6994208655403715,0.4469173623528705
0.75,1.2224977641454957,1.2684557123103044,1.2224977641454957,1.3192942424350642
0.75,1.4738926561620396,1.4804366923222436,1.4738926561620396,1.4152562365491077
0.75,0.9789881478599456,1.0605379523254372,0.9789881478599456,1.1982973251566957
0.5000000000000002,0.6466153899072038,0.6522760007090551,0.6466153899072038,0.6447895289745599
0.24999999999999967,0.4501909696753,0.4472785475061992,0.4501909696753,0.44123687052624394
0.24999999999999967,1.2730557265430469,1.1401696700363488,1.2730557265430469,0.8438862128086195
-0.25000000000000067,0.1785463539709813,0.02991137387929234,0.1785463539709813,-0.1816546459762817
0.24999999999999967,0.7550721442156776,0.6376132544257621,0.7550721442156776,0.4678558517609319
